Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social Support,Health Life Expectancy,Freedom,Trust (Government Corruption),Generosity,Year,Latitude,Longitude
Denmark,2,7.6,1.383,1.5730000000000002,0.996,0.5920000000000001,0.41,0.252,2019,56.26392,9.501785
Norway,3,7.5539999999999985,1.4880000000000002,1.5819999999999999,1.028,0.603,0.341,0.271,2019,60.47202399999999,8.468945999999999
Iceland,4,7.494,1.38,1.624,1.026,0.591,0.11800000000000001,0.354,2019,64.963051,-19.020835
Netherlands,5,7.487999999999999,1.396,1.5219999999999998,0.9990000000000001,0.557,0.298,0.322,2019,52.132633,5.291265999999999
Switzerland,6,7.48,1.452,1.526,1.052,0.5720000000000001,0.34299999999999997,0.263,2019,46.818188,8.227511999999999
Sweden,7,7.343,1.3869999999999998,1.4869999999999999,1.0090000000000001,0.574,0.373,0.267,2019,60.12816100000001,18.643501
New Zealand,8,7.307,1.3030000000000002,1.557,1.026,0.585,0.38,0.33,2019,-40.900557,174.885971
Canada,9,7.278,1.365,1.505,1.0390000000000001,0.584,0.308,0.285,2019,56.130366,-106.346771
Austria,10,7.246,1.376,1.475,1.016,0.532,0.226,0.244,2019,47.516231,14.550072
Australia,11,7.228,1.3719999999999999,1.548,1.036,0.557,0.29,0.332,2019,-25.274398,133.775136
Costa Rica,12,7.1670000000000025,1.034,1.4409999999999998,0.963,0.5579999999999999,0.09300000000000001,0.14400000000000002,2019,9.748916999999999,-83.753428
Israel,13,7.138999999999999,1.276,1.455,1.0290000000000001,0.371,0.08199999999999999,0.261,2019,31.046051,34.851612
Luxembourg,14,7.09,1.609,1.479,1.012,0.526,0.316,0.19399999999999998,2019,49.815273,6.129582999999999
United Kingdom,15,7.053999999999999,1.3330000000000002,1.538,0.996,0.45,0.278,0.348,2019,55.378051,-3.435973
Ireland,16,7.021,1.499,1.5530000000000002,0.9990000000000001,0.516,0.31,0.298,2019,53.1423672,-7.692053599999999
Germany,17,6.985,1.3730000000000002,1.454,0.987,0.495,0.265,0.261,2019,51.165691,10.451526
Belgium,18,6.922999999999999,1.3559999999999999,1.504,0.986,0.473,0.21,0.16,2019,50.503887,4.469936
United States,19,6.892,1.433,1.4569999999999999,0.8740000000000001,0.45399999999999996,0.128,0.28,2019,37.09024,-95.712891
Czech Republic,20,6.852,1.2690000000000001,1.4869999999999999,0.92,0.457,0.036000000000000004,0.046,2019,49.81749199999999,15.472962
United Arab Emirates,21,6.825,1.5030000000000001,1.31,0.825,0.598,0.182,0.262,2019,23.424076,53.847818
Malta,22,6.726,1.3,1.52,0.9990000000000001,0.564,0.151,0.375,2019,35.937496,14.375416
Mexico,23,6.595,1.07,1.3230000000000002,0.861,0.433,0.073,0.07400000000000001,2019,23.634501,-102.552784
France,24,6.5920000000000005,1.324,1.472,1.045,0.436,0.183,0.111,2019,46.227638,2.213749
Taiwan,25,6.4460000000000015,1.368,1.43,0.914,0.35100000000000003,0.09699999999999999,0.242,2019,23.69781,120.960515
Chile,26,6.444,1.159,1.369,0.92,0.35700000000000004,0.055999999999999994,0.187,2019,-35.675147,-71.542969
Guatemala,27,6.436,0.8,1.2690000000000001,0.746,0.535,0.078,0.175,2019,15.783471,-90.23075899999999
Saudi Arabia,28,6.375,1.403,1.357,0.795,0.439,0.132,0.08,2019,23.885942,45.079162
Qatar,29,6.374,1.6840000000000002,1.3130000000000002,0.871,0.555,0.16699999999999998,0.22,2019,25.354826,51.183884
Spain,30,6.354,1.286,1.484,1.062,0.36200000000000004,0.079,0.153,2019,40.46366700000001,-3.74922
Panama,31,6.3210000000000015,1.149,1.442,0.91,0.516,0.054000000000000006,0.109,2019,8.537981,-80.782127
Brazil,32,6.3,1.004,1.439,0.802,0.39,0.086,0.099,2019,-14.235004,-51.92528
Uruguay,33,6.2929999999999975,1.124,1.465,0.8909999999999999,0.523,0.15,0.127,2019,-32.522779,-55.765835
Singapore,34,6.2620000000000005,1.5719999999999998,1.463,1.141,0.556,0.45299999999999996,0.271,2019,1.352083,103.819836
El Salvador,35,6.252999999999999,0.794,1.242,0.789,0.43,0.07400000000000001,0.09300000000000001,2019,13.794185,-88.89653
Italy,36,6.223,1.294,1.4880000000000002,1.0390000000000001,0.231,0.03,0.158,2019,41.87194,12.56738
Bahrain,37,6.199,1.3619999999999999,1.368,0.871,0.536,0.11,0.255,2019,26.0667,50.5577
Slovakia,38,6.1979999999999995,1.246,1.504,0.8809999999999999,0.33399999999999996,0.013999999999999999,0.121,2019,48.669026,19.699024
Trinidad & Tobago,39,6.192,1.2309999999999999,1.4769999999999999,0.713,0.489,0.016,0.185,2019,10.691803,-61.222503
Poland,40,6.182,1.206,1.4380000000000002,0.884,0.483,0.05,0.11699999999999999,2019,51.919438,19.145136
Uzbekistan,41,6.1739999999999995,0.745,1.5290000000000001,0.7559999999999999,0.631,0.24,0.322,2019,41.377491,64.585262
Lithuania,42,6.149,1.238,1.515,0.818,0.29100000000000004,0.042,0.043,2019,55.169438,23.881275
Colombia,43,6.125,0.985,1.41,0.841,0.47,0.034,0.099,2019,4.570868,-74.297333
Slovenia,44,6.117999999999999,1.258,1.5230000000000001,0.953,0.564,0.057,0.14400000000000002,2019,46.151241,14.995463
Nicaragua,45,6.105,0.6940000000000001,1.325,0.835,0.435,0.127,0.2,2019,12.865416,-85.207229
Kosovo,46,6.1,0.882,1.232,0.758,0.489,0.006,0.262,2019,42.6026359,20.902977
Argentina,47,6.086,1.092,1.432,0.8809999999999999,0.47100000000000003,0.05,0.066,2019,-38.416097,-63.61667199999999
Romania,48,6.07,1.162,1.232,0.825,0.462,0.005,0.083,2019,45.943161,24.96676
Cyprus,49,6.046,1.263,1.2229999999999999,1.042,0.406,0.040999999999999995,0.19,2019,35.126413,33.429859
Ecuador,50,6.028,0.912,1.3119999999999998,0.868,0.498,0.087,0.126,2019,-1.831239,-78.18340599999999
Kuwait,51,6.021,1.5,1.319,0.8079999999999999,0.493,0.09699999999999999,0.142,2019,29.31166,47.481766
Thailand,52,6.007999999999999,1.05,1.409,0.828,0.557,0.027999999999999997,0.359,2019,15.870032,100.992541
Latvia,53,5.94,1.187,1.465,0.812,0.264,0.064,0.075,2019,56.879635,24.603189
South Korea,54,5.895,1.301,1.219,1.036,0.159,0.055999999999999994,0.175,2019,35.907757,127.766922
Estonia,55,5.893,1.237,1.528,0.8740000000000001,0.495,0.161,0.10300000000000001,2019,58.595272,25.0136071
Jamaica,56,5.89,0.831,1.4780000000000002,0.831,0.49,0.027999999999999997,0.107,2019,18.109581,-77.297508
Mauritius,57,5.888,1.12,1.402,0.7979999999999999,0.498,0.06,0.215,2019,-20.348404,57.55215200000001
Japan,58,5.886,1.327,1.419,1.088,0.445,0.14,0.069,2019,36.204824,138.252924
Honduras,59,5.86,0.642,1.236,0.828,0.507,0.078,0.24600000000000002,2019,15.199999,-86.241905
Kazakhstan,60,5.809,1.173,1.508,0.7290000000000001,0.41,0.096,0.146,2019,48.019573,66.923684
Bolivia,61,5.779,0.7759999999999999,1.209,0.706,0.511,0.064,0.13699999999999998,2019,-16.290154,-63.58865299999999
Hungary,62,5.757999999999999,1.2009999999999998,1.41,0.828,0.19899999999999998,0.02,0.081,2019,47.162494,19.5033041
Paraguay,63,5.742999999999999,0.855,1.475,0.777,0.514,0.08,0.184,2019,-23.442503,-58.443832
Northern Cyprus,64,5.718,1.263,1.252,1.042,0.41700000000000004,0.162,0.191,2019,35.2480359,33.6577243
Peru,65,5.697,0.96,1.274,0.8540000000000001,0.455,0.027000000000000003,0.083,2019,-9.189967,-75.015152
Portugal,66,5.693,1.2209999999999999,1.431,0.9990000000000001,0.508,0.025,0.047,2019,39.39987199999999,-8.224454
Pakistan,67,5.653,0.677,0.8859999999999999,0.535,0.313,0.098,0.22,2019,30.375321,69.34511599999999
Russia,68,5.648,1.183,1.452,0.726,0.33399999999999996,0.031,0.08199999999999999,2019,61.52401,105.318756
Philippines,69,5.631,0.807,1.2930000000000001,0.657,0.5579999999999999,0.107,0.11699999999999999,2019,12.879721,121.774017
Serbia,70,5.603,1.004,1.383,0.8540000000000001,0.282,0.039,0.13699999999999998,2019,44.016521,21.005859
Moldova,71,5.529,0.685,1.328,0.7390000000000001,0.245,0.0,0.18100000000000002,2019,47.411631,28.369885
Libya,72,5.525,1.044,1.3030000000000002,0.6729999999999999,0.41600000000000004,0.152,0.133,2019,26.3351,17.228331
Montenegro,73,5.523,1.051,1.361,0.871,0.19699999999999998,0.08,0.142,2019,42.708678,19.37439
Tajikistan,74,5.4670000000000005,0.493,1.0979999999999999,0.718,0.389,0.14400000000000002,0.23,2019,38.861034,71.276093
Croatia,75,5.432,1.155,1.266,0.914,0.29600000000000004,0.022000000000000002,0.11900000000000001,2019,45.1,15.2000001
Hong Kong,76,5.43,1.4380000000000002,1.2770000000000001,1.122,0.44,0.287,0.258,2019,22.3193039,114.1693611
Dominican Republic,77,5.425,1.015,1.401,0.779,0.4970000000000001,0.10099999999999999,0.113,2019,18.735693,-70.162651
Bosnia and Herzegovina,78,5.386,0.945,1.212,0.845,0.212,0.006,0.263,2019,43.915886,17.679076
Turkey,79,5.3729999999999976,1.183,1.36,0.8079999999999999,0.195,0.106,0.083,2019,38.963745,35.243322
Malaysia,80,5.3389999999999995,1.2209999999999999,1.171,0.828,0.508,0.024,0.26,2019,4.210484,101.975766
Belarus,81,5.3229999999999995,1.067,1.465,0.789,0.235,0.142,0.094,2019,53.709807,27.953389
Greece,82,5.287000000000001,1.181,1.156,0.9990000000000001,0.067,0.034,0.0,2019,39.074208,21.824312
Mongolia,83,5.285,0.948,1.531,0.667,0.317,0.038,0.235,2019,46.862496,103.846656
North Macedonia,84,5.274,0.983,1.294,0.838,0.345,0.034,0.185,2019,41.608635,21.745275
Nigeria,85,5.265,0.696,1.111,0.245,0.426,0.040999999999999995,0.215,2019,9.081999,8.675277
Kyrgyzstan,86,5.261,0.551,1.4380000000000002,0.723,0.508,0.023,0.3,2019,41.20438,74.766098
Turkmenistan,87,5.247000000000001,1.052,1.538,0.657,0.39399999999999996,0.027999999999999997,0.244,2019,38.969719,59.556278
Algeria,88,5.211,1.002,1.16,0.785,0.086,0.114,0.073,2019,28.033886,1.659626
Morocco,89,5.207999999999998,0.8009999999999999,0.782,0.782,0.418,0.076,0.036000000000000004,2019,31.791702,-7.092619999999999
Azerbaijan,90,5.207999999999998,1.043,1.147,0.769,0.35100000000000003,0.182,0.035,2019,40.143105,47.576927
Lebanon,91,5.197,0.987,1.224,0.815,0.21600000000000005,0.027000000000000003,0.166,2019,33.854721,35.862285
Indonesia,92,5.192,0.9309999999999999,1.203,0.66,0.491,0.027999999999999997,0.498,2019,-0.789275,113.921327
China,93,5.191,1.0290000000000001,1.125,0.893,0.521,0.1,0.057999999999999996,2019,35.86166,104.195397
Vietnam,94,5.175,0.741,1.3459999999999999,0.851,0.5429999999999999,0.073,0.147,2019,14.058324,108.277199
Bhutan,95,5.082,0.813,1.321,0.604,0.457,0.16699999999999998,0.37,2019,27.514162,90.433601
Cameroon,96,5.044,0.5489999999999999,0.91,0.331,0.381,0.037000000000000005,0.187,2019,7.369721999999999,12.354722
Bulgaria,97,5.011,1.092,1.5130000000000001,0.815,0.311,0.004,0.081,2019,42.733883,25.48583
Ghana,98,4.996,0.611,0.868,0.486,0.381,0.04,0.245,2019,7.946527,-1.023194
Ivory Coast,99,4.944,0.569,0.8079999999999999,0.23199999999999998,0.35200000000000004,0.09,0.154,2019,7.539988999999999,-5.547079999999999
Nepal,100,4.913,0.446,1.226,0.677,0.439,0.08900000000000001,0.285,2019,28.394857,84.12400799999999
Jordan,101,4.9060000000000015,0.8370000000000001,1.225,0.815,0.38299999999999995,0.13,0.11,2019,36.1500042,-95.9882368
Benin,102,4.883,0.39299999999999996,0.4370000000000001,0.397,0.349,0.08199999999999999,0.175,2019,9.30769,2.315834
Congo (Brazzaville),103,4.812,0.6729999999999999,0.799,0.508,0.3720000000000001,0.09300000000000001,0.105,2019,-4.2633597,15.2428853
Gabon,104,4.7989999999999995,1.057,1.183,0.5710000000000001,0.295,0.055,0.043,2019,-0.803689,11.609444
Laos,105,4.796,0.764,1.03,0.551,0.547,0.16399999999999998,0.266,2019,19.85627,102.495496
South Africa,106,4.7219999999999995,0.96,1.351,0.469,0.389,0.055,0.13,2019,-30.559482,22.937506
Albania,107,4.718999999999999,0.9470000000000001,0.848,0.8740000000000001,0.38299999999999995,0.027000000000000003,0.17800000000000002,2019,41.153332,20.168331
Venezuela,108,4.707,0.96,1.4269999999999998,0.805,0.154,0.047,0.064,2019,6.42375,-66.58973
Cambodia,109,4.7,0.574,1.122,0.637,0.609,0.062,0.23199999999999998,2019,12.565679,104.990963
Palestinian Territories,110,4.6960000000000015,0.657,1.247,0.672,0.225,0.066,0.10300000000000001,2019,31.952162,35.233154
Senegal,111,4.681,0.45,1.1340000000000001,0.5710000000000001,0.292,0.07200000000000001,0.153,2019,14.497401,-14.452362
Somalia,112,4.668,0.0,0.698,0.268,0.5589999999999999,0.27,0.243,2019,5.152149,46.199616
Namibia,113,4.638999999999999,0.879,1.3130000000000002,0.47700000000000004,0.401,0.055999999999999994,0.07,2019,-22.95764,18.49041
Niger,114,4.628,0.138,0.774,0.366,0.318,0.102,0.188,2019,17.607789,8.081666
Burkina Faso,115,4.587,0.331,1.056,0.38,0.255,0.113,0.177,2019,12.238333,-1.561593
Armenia,116,4.559,0.85,1.055,0.815,0.28300000000000003,0.064,0.095,2019,40.069099,45.038189
Iran,117,4.548,1.1,0.8420000000000001,0.785,0.305,0.125,0.27,2019,32.427908,53.688046
Guinea,118,4.534,0.38,0.8290000000000001,0.375,0.332,0.086,0.207,2019,9.945587,-9.696645
Georgia,119,4.519,0.8859999999999999,0.6659999999999999,0.752,0.34600000000000003,0.16399999999999998,0.043,2019,32.1656221,-82.9000751
Gambia,120,4.516,0.308,0.9390000000000001,0.428,0.382,0.16699999999999998,0.26899999999999996,2019,13.443182,-15.310139
Kenya,121,4.5089999999999995,0.512,0.983,0.581,0.431,0.053,0.3720000000000001,2019,-0.023559,37.906193
Mauritania,122,4.49,0.57,1.167,0.489,0.066,0.08800000000000001,0.106,2019,21.00789,-10.940835
Mozambique,123,4.466,0.204,0.986,0.39,0.494,0.138,0.19699999999999998,2019,-18.665695,35.529562
Tunisia,124,4.461,0.9209999999999999,1.0,0.815,0.16699999999999998,0.055,0.059000000000000004,2019,33.886917,9.537499
Bangladesh,125,4.456,0.562,0.9279999999999999,0.723,0.527,0.14300000000000002,0.166,2019,23.684994,90.356331
Iraq,126,4.437,1.043,0.98,0.574,0.24100000000000002,0.08900000000000001,0.14800000000000002,2019,33.223191,43.679291
Congo (Kinshasa),127,4.418,0.094,1.125,0.35700000000000004,0.26899999999999996,0.053,0.212,2019,-4.038333,21.758664
Mali,128,4.39,0.385,1.105,0.308,0.327,0.052000000000000005,0.153,2019,17.570692,-3.996166
Sierra Leone,129,4.374,0.268,0.841,0.242,0.309,0.045,0.252,2019,8.460555,-11.779889
Sri Lanka,130,4.3660000000000005,0.9490000000000001,1.265,0.831,0.47,0.047,0.244,2019,7.873053999999999,80.77179699999999
Myanmar,131,4.36,0.71,1.181,0.555,0.525,0.172,0.5660000000000001,2019,21.916221,95.955974
Chad,132,4.35,0.35,0.7659999999999999,0.192,0.174,0.078,0.198,2019,15.454166,18.732207
Ukraine,133,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.01,0.187,2019,48.379433,31.1655799
Ethiopia,134,4.2860000000000005,0.336,1.033,0.532,0.344,0.1,0.209,2019,9.145000000000001,40.489673
Swaziland,135,4.212,0.8109999999999999,1.149,0.0,0.313,0.135,0.07400000000000001,2019,-26.522503,31.465866
Uganda,136,4.189,0.332,1.069,0.44299999999999995,0.35600000000000004,0.06,0.252,2019,1.373333,32.290275
Egypt,137,4.166,0.9129999999999999,1.0390000000000001,0.644,0.24100000000000002,0.067,0.076,2019,26.820553,30.802498
Zambia,138,4.107,0.578,1.058,0.426,0.431,0.087,0.247,2019,-13.133897,27.849332
Togo,139,4.085,0.275,0.5720000000000001,0.41,0.293,0.085,0.177,2019,8.619543,0.824782
India,140,4.015,0.755,0.765,0.588,0.498,0.085,0.2,2019,20.593684,78.96288
Liberia,141,3.975,0.073,0.922,0.44299999999999995,0.37,0.033,0.233,2019,6.428055,-9.429499000000002
Comoros,142,3.9730000000000003,0.27399999999999997,0.757,0.505,0.142,0.078,0.275,2019,-11.6455,43.3333
Madagascar,143,3.9330000000000003,0.27399999999999997,0.9159999999999999,0.555,0.14800000000000002,0.040999999999999995,0.16899999999999998,2019,-18.766947,46.869107
Lesotho,144,3.802,0.489,1.169,0.168,0.359,0.09300000000000001,0.107,2019,-29.609988,28.233608
Burundi,145,3.775,0.046,0.447,0.38,0.22,0.18,0.17600000000000002,2019,-3.373056,29.918886
Zimbabwe,146,3.6630000000000003,0.366,1.114,0.433,0.361,0.08900000000000001,0.151,2019,-19.015438,29.154857
Haiti,147,3.597,0.32299999999999995,0.688,0.449,0.026000000000000002,0.11,0.419,2019,18.971187,-72.285215
Botswana,148,3.488,1.041,1.145,0.5379999999999999,0.455,0.1,0.025,2019,-22.328474,24.684866
Syria,149,3.4619999999999997,0.619,0.37799999999999995,0.44,0.013000000000000001,0.141,0.331,2019,34.80207499999999,38.996815
Malawi,150,3.41,0.191,0.56,0.495,0.44299999999999995,0.08900000000000001,0.218,2019,-13.254308,34.301525
Yemen,151,3.38,0.287,1.163,0.46299999999999997,0.14300000000000002,0.077,0.10800000000000001,2019,15.552727,48.516388
Rwanda,152,3.3339999999999996,0.359,0.711,0.614,0.555,0.41100000000000003,0.217,2019,-1.940278,29.873888
Tanzania,153,3.2310000000000003,0.47600000000000003,0.885,0.499,0.41700000000000004,0.147,0.276,2019,-6.369028,34.888822
Afghanistan,154,3.2030000000000003,0.35,0.517,0.361,0.0,0.025,0.158,2019,33.93911,67.709953
Central African Republic,155,3.083,0.026000000000000002,0.0,0.105,0.225,0.035,0.235,2019,6.611110999999999,20.939444
South Sudan,156,2.853,0.306,0.575,0.295,0.01,0.091,0.20199999999999999,2019,6.876991899999999,31.3069788
Finland,1,7.808700085,1.0639267,0.954329729,0.719008255,0.949172199,0.19544458399999998,-0.059482019000000004,2020,61.92410999999999,25.7481511
Denmark,2,7.645599842,1.07740011,0.955990791,0.72402504,0.9514442679999999,0.168489456,0.06620177599999999,2020,56.26392,9.501785
Switzerland,3,7.559899807000001,1.09799328,0.942846596,0.741024475,0.921336651,0.303728431,0.105911039,2020,46.818188,8.227511999999999
Iceland,4,7.504499912000001,1.07725592,0.9746695759999999,0.73,0.948891878,0.7117097379999999,0.246944219,2020,64.963051,-19.020835
Norway,5,7.4879999160000015,1.10878038,0.952486575,0.732007828,0.955750287,0.26321819399999996,0.13453263,2020,60.47202399999999,8.468945999999999
Netherlands,6,7.448900223,1.08127117,0.93913883,0.723009186,0.908547819,0.364717126,0.20761244,2020,52.132633,5.291265999999999
Sweden,7,7.353499889,1.07587938,0.926311195,0.72600769,0.939144194,0.250880182,0.111614622,2020,60.12816100000001,18.643501
New Zealand,8,7.299600123999999,1.05009432,0.9491189720000001,0.7320262909999999,0.9362174870000001,0.22113885,0.191598073,2020,-40.900557,174.885971
Austria,9,7.294199944,1.07428236,0.9280458690000001,0.730025024,0.899989486,0.49995487899999996,0.085429221,2020,47.516231,14.550072
Luxembourg,10,7.2375001910000005,1.14506807,0.9069122079999999,0.725999985,0.90563643,0.367084295,-0.004620588,2020,49.815273,6.129582999999999
Canada,11,7.23210001,1.06923685,0.927176654,0.736016007,0.9339132309999999,0.390843362,0.124770768,2020,56.130366,-106.346771
Australia,12,7.222799778,1.07205963,0.9448546170000001,0.73604538,0.915431738,0.41516912,0.19046016,2020,-25.274398,133.775136
United Kingdom,13,7.164500237,1.06001349,0.93668282,0.7230160520000001,0.834743679,0.43591591700000004,0.263732493,2020,55.378051,-3.435973
Israel,14,7.128600121,1.04175253,0.913571239,0.7320025640000001,0.7475805879999999,0.78085506,0.10259372,2020,31.046051,34.851612
Costa Rica,15,7.121399879,0.96581564,0.901545942,0.712998505,0.9347389340000001,0.7863324279999999,-0.10242971,2020,9.748916999999999,-83.753428
Ireland,16,7.093699932000001,1.11609783,0.9420815709999999,0.723007889,0.8869829770000001,0.357184172,0.145784974,2020,53.1423672,-7.692053599999999
Germany,17,7.075799942000001,1.07328186,0.898874462,0.722020187,0.867371082,0.456422031,0.08017938599999999,2020,51.165691,10.451526
United States,18,6.9395999910000015,1.09257689,0.914219022,0.682994995,0.842619538,0.6997153159999999,0.149891734,2020,37.09024,-95.712891
Czech Republic,19,6.9109001160000005,1.04041634,0.914430678,0.700479355,0.818537354,0.85844624,-0.230861515,2020,49.81749199999999,15.472962
Belgium,20,6.863500117999999,1.06736393,0.911632538,0.72001648,0.813582063,0.612297952,-0.078691199,2020,50.503887,4.469936
United Arab Emirates,21,6.790800095,1.11099987,0.8491811159999999,0.670827866,0.941345513,0.594502211,0.123450845,2020,23.424076,53.847818
Malta,22,6.772799968999999,1.05338383,0.93037951,0.72199997,0.9249114390000001,0.658547282,0.214965805,2020,35.937496,14.375416
France,23,6.663799762999999,1.05842228,0.937103748,0.738019333,0.8254676459999999,0.583521128,-0.130641967,2020,46.227638,2.213749
Mexico,24,6.465000152999999,0.97977972,0.8386654259999999,0.682990265,0.8587092759999999,0.806821585,-0.175266623,2020,23.634501,-102.552784
Taiwan Province of China,25,6.45539999,1.07756853,0.894309103,0.695999985,0.77153033,0.73188293,-0.07319869799999999,2020,23.69781,120.960515
Uruguay,26,6.440100192999999,0.99481926,0.92281127,0.690025482,0.892395437,0.635994136,-0.101103112,2020,-32.522779,-55.765835
Saudi Arabia,27,6.406499863,1.07978125,0.874067068,0.663051453,0.854191244,0.682619512,-0.16869506199999998,2020,23.885942,45.079162
Spain,28,6.4008998870000005,1.04629269,0.921125412,0.7440270999999999,0.751989543,0.765859902,-0.050961714000000005,2020,40.46366700000001,-3.74922
Guatemala,29,6.398900032,0.89248056,0.8166214820000001,0.648089447,0.9081475729999999,0.783237457,-0.042938665,2020,15.783471,-90.23075899999999
Italy,30,6.38740015,1.04818363,0.8898785709999999,0.736016846,0.66465199,0.873404682,-0.04346099900000002,2020,41.87194,12.56738
Singapore,31,6.3770999910000015,1.13955212,0.9102689620000001,0.768045807,0.926645339,0.109784193,0.029879224,2020,1.352083,103.819836
Brazil,32,6.375599861,0.95664349,0.896723807,0.664801636,0.799804807,0.7706012729999999,-0.10181239199999999,2020,-14.235004,-51.92528
Slovenia,33,6.363399982000001,1.03923225,0.939575672,0.711029892,0.936142623,0.817071021,-0.080603383,2020,46.151241,14.995463
El Salvador,34,6.34829998,0.89090757,0.8060922620000001,0.661082611,0.833805263,0.754319906,-0.12107297800000001,2020,13.794185,-88.89653
Kosovo,35,6.325200081,0.92044296,0.8207265140000001,0.638855553,0.861535907,0.922328293,0.19093376399999998,2020,42.6026359,20.902977
Panama,36,6.304800033999999,1.00342341,0.902094483,0.696030121,0.880366504,0.851588905,-0.153927714,2020,8.537981,-80.782127
Slovakia,37,6.280600071,1.03477497,0.9224937559999999,0.689063416,0.7499526740000001,0.918096125,-0.12440930300000001,2020,48.669026,19.699024
Uzbekistan,38,6.257599831,0.87403717,0.926595807,0.651075745,0.974998116,0.501497388,0.248427153,2020,41.377491,64.585262
Chile,39,6.228499889,1.00320549,0.879713595,0.699006195,0.7448962929999999,0.838239431,-0.065668367,2020,-35.675147,-71.542969
Bahrain,40,6.227300167,1.06763802,0.876342118,0.685,0.905855775,0.7393470999999999,0.13372919,2020,26.0667,50.5577
Lithuania,41,6.215499877999999,1.0343626,0.926107109,0.67294075,0.747381449,0.809583843,-0.21972529600000001,2020,55.169438,23.881275
Trinidad and Tobago,42,6.1918997760000005,1.02600021,0.91529417,0.635,0.8579071159999999,0.9122306109999999,0.000526841,2020,10.691803,-61.222503
Poland,43,6.1862998010000005,1.02651243,0.874257445,0.693111343,0.8620557790000001,0.6869270209999999,-0.205084071,2020,51.919438,19.145136
Colombia,44,6.163400172999999,0.95003691,0.884440243,0.67699585,0.8361799120000001,0.86457181,-0.161235645,2020,4.570868,-74.297333
Cyprus,45,6.15899992,1.04057026,0.8059962390000001,0.7370222470000001,0.7798582909999999,0.8562717440000001,0.043731495999999995,2020,35.126413,33.429859
Nicaragua,46,6.13710022,0.84931602,0.8574970359999999,0.675071793,0.8639028670000001,0.665950119,0.020959141,2020,12.865416,-85.207229
Romania,47,6.123700142000001,1.0107584,0.8251615170000001,0.672072372,0.842823207,0.9343002440000001,-0.19781521,2020,45.943161,24.96676
Kuwait,48,6.102099895,1.10898247,0.8464752440000001,0.667676468,0.8723664879999999,0.7608490590000001,-0.100184701,2020,29.31166,47.481766
Mauritius,49,6.101299762999999,0.99567862,0.910357833,0.6640434270000001,0.889534533,0.8053430909999999,-0.018318573,2020,-20.348404,57.55215200000001
Kazakhstan,50,6.0578999520000005,1.01146584,0.934744895,0.646099625,0.811601937,0.7644908429999999,-0.068488635,2020,48.019573,66.923684
Estonia,51,6.0218000410000005,1.03400173,0.9347299929999999,0.6860495759999999,0.87770915,0.623073816,-0.111697771,2020,58.595272,25.0136071
Philippines,52,6.006000042,0.89935455,0.8467300529999999,0.619267616,0.915463448,0.7336341140000001,-0.105463006,2020,12.879721,121.774017
Hungary,53,6.000400066,1.02492437,0.921934128,0.6760997009999999,0.718964577,0.892916501,-0.19432301800000001,2020,47.162494,19.5033041
Thailand,54,5.9987998010000005,0.97417917,0.8899732229999999,0.672505951,0.905063033,0.8862723109999999,0.268685192,2020,15.870032,100.992541
Argentina,55,5.974699974,0.9810955,0.900567949,0.688038025,0.831132412,0.8420098420000001,-0.194913864,2020,-38.416097,-63.61667199999999
Honduras,56,5.953199862999999,0.84245348,0.821870148,0.6719876859999999,0.870603263,0.801131904,0.086969115,2020,15.199999,-86.241905
Latvia,57,5.9499998089999995,1.01753197,0.9182885890000001,0.668074646,0.671237648,0.7955800890000001,-0.186888844,2020,56.879635,24.603189
Ecuador,58,5.925199986,0.92460585,0.836418986,0.685000382,0.8598289490000001,0.8012151120000001,-0.127014965,2020,-1.831239,-78.18340599999999
Portugal,59,5.9109001160000005,1.02637425,0.8865907190000001,0.724020233,0.8887478109999999,0.8926295040000001,-0.220714301,2020,39.39987199999999,-8.224454
Jamaica,60,5.889800072000001,0.90062504,0.9157018659999999,0.670999985,0.8580685259999999,0.8888900279999999,-0.12510676699999998,2020,18.109581,-77.297508
South Korea,61,5.872399807000001,1.05105667,0.7993871570000001,0.736027298,0.6129651070000001,0.789067447,-0.043404032,2020,35.907757,127.766922
Japan,62,5.870800018,1.0579688999999999,0.883545935,0.7500096890000001,0.8099613790000001,0.654558063,-0.24691034899999997,2020,36.204824,138.252924
Peru,63,5.796800137000001,0.94563131,0.8310752509999999,0.68100235,0.8247660990000001,0.8937149640000001,-0.16238822,2020,-9.189967,-75.015152
Serbia,64,5.77820015,0.96809807,0.881475747,0.682102051,0.726495862,0.843509018,-0.073676221,2020,44.016521,21.005859
Bolivia,65,5.747499942999999,0.88511152,0.803108692,0.636004715,0.875873327,0.8226062059999999,-0.09168113,2020,-16.290154,-63.58865299999999
Pakistan,66,5.69329977,0.84827271,0.689062297,0.582531357,0.734833717,0.7457054259999999,0.04489987,2020,30.375321,69.34511599999999
Paraguay,67,5.6921000479999995,0.93899822,0.8987278940000001,0.656399384,0.885923445,0.8347885009999999,0.007997713,2020,-23.442503,-58.443832
Dominican Republic,68,5.6891999239999995,0.96648808,0.882085383,0.658074875,0.8662027720000001,0.755999923,-0.131263286,2020,18.735693,-70.162651
Bosnia and Herzegovina,69,5.674099922000001,0.94558172,0.829204142,0.67808136,0.651352704,0.933769107,0.098274559,2020,43.915886,17.679076
